,pointKey,pointLabel,operatorKey,tsoEicCode,operatorLabel,directionKey,validFrom,validTo,hasData,isVirtualizedCommercially,virtualizedCommerciallySince,isVirtualizedOperationally,virtualizedOperationallySince,isPipeInPipe,relatedOperators,relatedPoints,pipeInPipeWithTsoKey,pipeInPipeWithTsoLabel,isDoubleReporting,doubleReportingWithTsoKey,doubleReportingWithTsoLabel,tsoItemIdentifier,tpTsoItemLabel,tpTsoValidFrom,tpTsoValidTo,tpTsoRemarks,tpTsoConversionFactor,tpRmkGridConversionFactorCapacityDefault,tpTsoGCVMin,tpTsoGCVMax,tpTsoGCVRemarks,tpTsoGCVUnit,tpTsoEntryExitType,multiAnnualContractsIsAvailable,multiAnnualContractsRemarks,annualContractsIsAvailable,annualContractsRemarks,halfAnnualContractsIsAvailable,halfAnnualContractsRemarks,quarterlyContractsIsAvailable,quarterlyContractsRemarks,monthlyContractsIsAvailable,monthlyContractsRemarks,dailyContractsIsAvailable,dailyContractsRemarks,dayAheadContractsIsAvailable,dayAheadContractsRemarks,availableContractsRemarks,sentenceCMPUnsuccessful,sentenceCMPUnavailable,sentenceCMPAuction,sentenceCMPMadeAvailable,lastUpdateDateTime,isInvalid,isCAMRelevant,isCMPRelevant,bookingPlatformKey,bookingPlatformLabel,bookingPlatformURL,virtualReverseFlow,virtualReverseFlowRemark,tSOCountry,tSOBalancingZone,crossBorderPointType,eURelationship,connectedOperators,adjacentTsoEic,adjacentOperatorKey,adjacentCountry,pointType,idPointType,adjacentZones,id,dataSet
1004,ITP-00153,Ruse (BG) / Giurgiu (RO),RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,False,,False,,False,,,,,,,,21Z0000000002798,Ruse (BG) / Giurgiu (RO),2017-01-01,2099-12-31,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,11.442000,11.445000,Indicative GCV,kWh/Nm3/d (25°C/0°C),,True,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,RBP,RBP,https://rbp.eu/,No,,RO,RO_NTS,Cross-Border EU|EU,within EU,Bulgartransgaz,21X-BG-A-A0A0A-C,BG-TSO-0001,BG,Cross-Border Transmission IP within EU,0,Bulgaria,5RO-TSO-0001ITP-00153entryBG-TSO-0001,5
1005,ITP-00153,Ruse (BG) / Giurgiu (RO),RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,exit,,,True,False,,False,,False,,,,,,,,21Z0000000002798,Ruse (BG) / Giurgiu (RO),2017-01-01,2099-12-31,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,11.382000,11.445000,Indicative GCV,kWh/Nm3/d (25°C/0°C),,True,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,RBP,RBP,https://rbp.eu/,No,,RO,RO_NTS,Cross-Border EU|EU,within EU,Bulgartransgaz,21X-BG-A-A0A0A-C,BG-TSO-0001,BG,Cross-Border Transmission IP within EU,0,Bulgaria,5RO-TSO-0001ITP-00153exitBG-TSO-0001,5
1006,ITP-00154,Ungheni,RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,exit,,,True,False,,False,,False,,,,,,,,21Z000000000356G,Ungheni,2014-08-27,2099-12-31,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,11.130000,11.445000,Indicative GCV,kWh/Nm3/d (25°C/0°C),,False,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,RO,RO_NTS,Cross-Border EU|Non-EU,between EU and Non-EU,Vestmoldtransgaz,                ,RO-TSO-0004,MD,Cross-Border Transmission IP between EU and Non-EU,14,,5RO-TSO-0001ITP-00154exitRO-TSO-0004,5
1007,ITP-00167,Isaccea (RO) - Orlovka (UA),RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000151Y,Isaccea Import,2013-09-22,2014-09-30,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,9.912000,11.445000,,kWh/Sm3,,True,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,RO,RO_NTS,Cross-Border EU|Non-EU,between EU and Non-EU,Gas TSO UA,21X000000001397P,UA-TSO-0001,UA,Cross-Border Transmission IP between EU and Non-EU (import),1,,5RO-TSO-0001ITP-00167entryUA-TSO-0001,5
1008,ITP-00299,Isaccea (RO) - Orlovka (UA) II,RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,False,,False,,False,,,,,,,,21Z000000000305X,Isaccea II,2013-09-22,2099-12-31,Currently TPA conditions are not applied.,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,9.912000,11.445000,,kWh/Sm3,,False,,False,,False,,False,,False,,False,,False,,Currently TPA conditions are not applied.,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,RBP,RBP,https://rbp.eu/,No,,RO,RO_DTS,Cross-Border EU|Non-EU,between EU and Non-EU,Gas TSO UA,21X000000001397P,UA-TSO-0001,UA,Cross-Border Transmission IP between EU and Non-EU (import),1,,5RO-TSO-0001ITP-00299entryUA-TSO-0001,5
1009,ITP-00300,Isaccea (RO) - Orlovka (UA) III,RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,False,,False,,False,,,,,,,,21Z000000000306V,Isaccea III,2013-09-22,2099-12-31,Currently TPA conditions are not applied.,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,9.912000,11.445000,,kWh/Sm3,,False,,False,,False,,False,,False,,False,,False,,Currently TPA conditions are not applied.,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,RBP,RBP,https://rbp.eu/,No,,RO,RO_DTS,Cross-Border EU|Non-EU,between EU and Non-EU,Gas TSO UA,21X000000001397P,UA-TSO-0001,UA,Cross-Border Transmission IP between EU and Non-EU (import),1,,5RO-TSO-0001ITP-00300entryUA-TSO-0001,5
1010,ITP-00301,Negru Voda II,RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,False,,False,,False,,,,,,,,21Z0000000003022,Negru Voda II,2013-09-22,2099-12-31,Currently TPA conditions are not applied.,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,9.912000,11.445000,,kWh/Sm3,,False,,False,,False,,False,,False,,False,,False,,Currently TPA conditions are not applied.,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,RBP,RBP,https://rbp.eu/,No,No IA concluded and no interruptible services are offered at this point direction,RO,RO_DTS,Cross-Border EU|EU,within EU,Bulgartransgaz,21X-BG-A-A0A0A-C,BG-TSO-0001,BG,Cross-Border Transmission IP within EU,0,Bulgaria,5RO-TSO-0001ITP-00301entryBG-TSO-0001,5
1011,ITP-00301,Negru Voda II,RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,exit,,,True,False,,False,,False,,,,,,,,21Z0000000003022,Negru Voda II,2013-09-22,2099-12-31,Currently TPA conditions are not applied.,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,9.912000,11.445000,,kWh/Sm3,,False,,False,,False,,False,,False,,False,,False,,Currently TPA conditions are not applied.,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,RBP,RBP,https://rbp.eu/,No,,RO,RO_DTS,Cross-Border EU|EU,within EU,Bulgartransgaz,21X-BG-A-A0A0A-C,BG-TSO-0001,BG,Cross-Border Transmission IP within EU,0,Bulgaria,5RO-TSO-0001ITP-00301exitBG-TSO-0001,5
1012,ITP-00302,Negru Voda III,RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,False,,False,,False,,,,,,,,21Z0000000003030,Negru Voda III,2013-09-22,2099-12-31,Currently TPA conditions are not applied.,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,9.912000,11.445000,,kWh/Sm3,,False,,False,,False,,False,,False,,False,,False,,Currently TPA conditions are not applied.,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,RBP,RBP,https://rbp.eu/,No,No IA concluded and no interruptible services are offered at this point direction,RO,RO_DTS,Cross-Border EU|EU,within EU,Bulgartransgaz,21X-BG-A-A0A0A-C,BG-TSO-0001,BG,Cross-Border Transmission IP within EU,0,Bulgaria,5RO-TSO-0001ITP-00302entryBG-TSO-0001,5
1013,ITP-00302,Negru Voda III,RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,exit,,,True,False,,False,,False,,,,,,,,21Z0000000003030,Negru Voda III,2013-09-22,2099-12-31,Currently TPA conditions are not applied.,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,9.912000,11.445000,,kWh/Sm3,,False,,False,,False,,False,,False,,False,,False,,Currently TPA conditions are not applied.,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,RBP,RBP,https://rbp.eu/,No,,RO,RO_DTS,Cross-Border EU|EU,within EU,Bulgartransgaz,21X-BG-A-A0A0A-C,BG-TSO-0001,BG,Cross-Border Transmission IP within EU,0,Bulgaria,5RO-TSO-0001ITP-00302exitBG-TSO-0001,5
1014,ITP-00438,VIP Mediesu Aurit - Isaccea (RO-UA),RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,False,,False,,False,,,,,,,,21Z000000000373G,VIP Mediesu Aurit - Isaccea (RO - UA),2014-10-01,2099-12-31,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,11.270000,11.445000,Indicative GCV,kWh/Nm3/d (25°C/0°C),,True,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,RO,RO_NTS,Cross-Border EU|Non-EU,between EU and Non-EU,Gas TSO UA,21X000000001397P,UA-TSO-0001,UA,Cross-Border Transmission IP between EU and Non-EU (import),1,,5RO-TSO-0001ITP-00438entryUA-TSO-0001,5
1015,UGS-00013,VIP Romgaz UGS (RO),RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,False,,False,,False,,,,,,,,21Y0000000000395,VIP Romgaz UGS (RO),2014-10-01,2099-12-31,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,11.210000,11.445000,Indicative GCV,kWh/Nm3/d (25°C/0°C),,False,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,RO,RO_NTS,In-country EU,within EU,Romgaz,                ,RO-SSO-0001,RO,Storage point,6,,5RO-TSO-0001UGS-00013entryRO-SSO-0001,5
